#This file has been written by ../../dippol. Edit it at your own risk.
#Mass_center_file center_mass_1P_iso.xyz
#Cell_parameters 45.000000 45.000000 80.000000
#Cutoff_Ang 20.000000
#Dip0 Dip_comp Pol0 Pol_comp
   0.4819275    0.5800682    1.4361805    1.5410240
   0.3405194    0.4703159    1.4400054    1.5333208
  -0.0359124   -0.0126712    1.4262694    1.4722603
  -0.1561753   -0.2208675    1.4352257    1.6790607
   0.4465964    0.6467509    1.4192004    1.5053582
  -0.6564744   -0.8298393    1.4254074    1.4843132
  -0.2971892   -0.3496516    1.4069269    1.5251071
  -0.6429394   -0.8808172    1.4239858    1.3984279
  -0.2584372   -0.4255156    1.4259310    1.5833974
  -0.1270432   -0.0949135    1.4307111    1.5163370
  -0.4492610   -0.6084319    1.4373003    1.5994161
   0.6957893    0.8036780    1.4250739    1.4917098
   0.0458265    0.0773199    1.4024859    1.3661957
  -0.5423424   -0.6398843    1.4298109    1.4584566
  -0.7129846   -0.9152906    1.4246628    1.4803065
   0.5381963    0.6685307    1.4179603    1.4201527
  -0.2583568   -0.3611907    1.4404036    1.3726945
  -0.4918879   -0.6988514    1.4304468    1.4672374
   0.7205614    0.9468205    1.4254222    1.4207799
  -0.0632122   -0.0284506    1.4437611    1.5423002
  -0.4916277   -0.6028366    1.4357322    1.5823662
   0.3202564    0.3849506    1.4412055    1.6677615
  -0.1594251   -0.2458925    1.4440644    1.5539823
  -0.0184846   -0.0131438    1.4403687    1.4351287
  -0.5466558   -0.7015316    1.4286649    1.5055244
  -0.6005114   -0.8454301    1.4272854    1.3200045
  -0.3868910   -0.4749673    1.4086675    1.4959248
   0.1236053    0.1046525    1.4273094    1.5189927
   0.0254487   -0.0159915    1.4246237    1.4985079
   0.2424772    0.3555625    1.4058440    1.5812219
   0.2549688    0.3073293    1.4100810    1.4259634
   0.3899513    0.4154183    1.4393437    1.5232958
   0.4547503    0.5519132    1.4191605    1.5146773
   0.5193090    0.7256464    1.4350428    1.4908235
   0.1558570    0.2149055    1.4342582    1.5825218
   0.3088543    0.3640500    1.4055708    1.4899720
  -0.1289170   -0.1398685    1.4421544    1.5467342
   0.0730658    0.1907356    1.4323253    1.6680051
   0.3917695    0.4914300    1.4230239    1.4832366
   0.2354942    0.2579408    1.4148821    1.4660355
  -0.3105285   -0.4741235    1.4053871    1.5226200
  -0.5475921   -0.6828599    1.4149034    1.5025796
  -0.0596125   -0.0807578    1.4159455    1.4392858
  -0.2534610   -0.3316201    1.4227076    1.4384290
  -0.7048916   -0.9132816    1.4257196    1.5165834
  -0.0298303   -0.0837131    1.4216027    1.6037009
  -0.1527981   -0.1952229    1.4406417    1.6459494
   0.0830528    0.1550899    1.4398607    1.5680286
  -0.6996168   -0.8859715    1.4256445    1.4809956
  -0.3795335   -0.4546748    1.4294949    1.4986867
  -0.4062419   -0.5869908    1.4333903    1.4165609
  -0.2846864   -0.3890154    1.4229900    1.4372263
  -0.5050475   -0.6960907    1.4336061    1.4804291
   0.3809113    0.4917386    1.4339174    1.5316721
   0.0850623    0.0349380    1.4067668    1.4467480
   0.1393391    0.2331029    1.4305860    1.5386517
   0.0347167    0.0381670    1.4252616    1.5564173
  -0.1734383   -0.2042301    1.4325365    1.4517625
   0.5105525    0.7618946    1.4320563    1.4908497
   0.5457906    0.7054908    1.4157616    1.4849163
   0.3795739    0.4981119    1.4222853    1.4589094
  -0.2321484   -0.2253749    1.4030431    1.4252274
   0.6470820    0.8135234    1.4295855    1.4948415
   0.2529259    0.2295629    1.4261544    1.4708673
   0.5921262    0.7286124    1.4233120    1.5118286
  -0.0911947   -0.1004567    1.4445181    1.4596384
